analysis_id	tree_tip_label	sample_id_canonical	assembly_accession	prn_state	prn_mechanism_call	prn_event_id	country_iso3	year	selection_roles	nearest_to_disrupted_tip_count	nearest_neighbor_min_rank	nearest_neighbor_min_distance	source_disrupted_tip_examples	is_public_longread_or_hybrid	read_accessions
full_manifest_proxy_k3_neighborhood	SAMN16357511	SAMN16357511	GCA_016903175.1	intact	intact	prn_evt_intact	USA		nearest_intact_neighbor	2	2	0.02141646	SAMN10182684;SAMN10298216	True	SRR13674464;SRR13674465
full_manifest_proxy_k3_neighborhood	SAMN18200430	SAMN18200430	GCA_017357205.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	AUS	2011	disrupted_target					True	
full_manifest_proxy_k3_neighborhood	SAMN18200431	SAMN18200431	GCA_017357125.1	intact	intact	prn_evt_intact	AUS	2015	nearest_intact_neighbor	125	1	0.00589016	SAMN02436300;SAMN03216669;SAMN03216671;SAMN03216673;SAMN03249379;SAMN03455350;SAMN03455360;SAMN03455365;SAMN03464278;SAMN03566783	True	
full_manifest_proxy_k3_neighborhood	SAMN18200432	SAMN18200432	GCA_017357165.1	intact	intact	prn_evt_intact	AUS	2008	nearest_intact_neighbor	7	1	0.00537019	SAMN48396311;SAMN48396312;SAMN48396314;SAMN48396315;SAMN48396316;SAMN48396318;SAMN48396320	True	
full_manifest_proxy_k3_neighborhood	SAMN18620744	SAMN18620744	GCA_042465445.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2018	disrupted_target					True	SRR14288235
full_manifest_proxy_k3_neighborhood	SAMN18620745	SAMN18620745	GCA_042465435.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR14288234
full_manifest_proxy_k3_neighborhood	SAMN18620746	SAMN18620746	GCA_042465425.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR14288232
full_manifest_proxy_k3_neighborhood	SAMN18620747	SAMN18620747	GCA_042465415.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR14288231
full_manifest_proxy_k3_neighborhood	SAMN18620748	SAMN18620748	GCA_042465405.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR14288230
full_manifest_proxy_k3_neighborhood	SAMN18620749	SAMN18620749	GCA_042465365.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2018	disrupted_target					True	SRR14288229
full_manifest_proxy_k3_neighborhood	SAMN18620750	SAMN18620750	GCA_042465315.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2019	disrupted_target					True	SRR14288228
full_manifest_proxy_k3_neighborhood	SAMN18620752	SAMN18620752	GCA_042465295.1	intact	intact	prn_evt_intact	USA	2019	nearest_intact_neighbor	3	2	0.02126857	SAMN05751693;SAMN13699877;SAMN18620814	True	SRR14288226
full_manifest_proxy_k3_neighborhood	SAMN18620753	SAMN18620753	GCA_042465285.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2019	disrupted_target					True	SRR14288225
full_manifest_proxy_k3_neighborhood	SAMN18620754	SAMN18620754	GCA_042465275.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2019	disrupted_target					True	SRR14288224
full_manifest_proxy_k3_neighborhood	SAMN18620756	SAMN18620756	GCA_042465245.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2019	disrupted_target					True	
full_manifest_proxy_k3_neighborhood	SAMN18620757	SAMN18620757	GCA_042465235.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2019	disrupted_target					True	SRR14288220
full_manifest_proxy_k3_neighborhood	SAMN18620758	SAMN18620758	GCA_042465225.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2019	disrupted_target					True	SRR14288219
full_manifest_proxy_k3_neighborhood	SAMN18620759	SAMN18620759	GCA_042465215.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2019	disrupted_target					True	SRR14288218
full_manifest_proxy_k3_neighborhood	SAMN18620760	SAMN18620760	GCA_042465205.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2019	disrupted_target					True	SRR14288217
full_manifest_proxy_k3_neighborhood	SAMN18620761	SAMN18620761	GCA_042465195.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2019	disrupted_target					True	SRR14288216
full_manifest_proxy_k3_neighborhood	SAMN18620762	SAMN18620762	GCA_042465185.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2019	disrupted_target					True	SRR14288215
full_manifest_proxy_k3_neighborhood	SAMN18620763	SAMN18620763	GCA_042465175.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2019	disrupted_target					True	SRR14288214
full_manifest_proxy_k3_neighborhood	SAMN18620764	SAMN18620764	GCA_042465165.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2019	disrupted_target					True	SRR14288213
full_manifest_proxy_k3_neighborhood	SAMN18620768	SAMN18620768	GCA_030253075.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288208
full_manifest_proxy_k3_neighborhood	SAMN18620781	SAMN18620781	GCA_030253015.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288350
full_manifest_proxy_k3_neighborhood	SAMN18620792	SAMN18620792	GCA_030252975.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2020	disrupted_target					True	SRR14288338
full_manifest_proxy_k3_neighborhood	SAMN18620797	SAMN18620797	GCA_050562675.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2020	disrupted_target					True	SRR14288332
full_manifest_proxy_k3_neighborhood	SAMN18620802	SAMN18620802	GCA_030252955.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	USA	2020	disrupted_target					True	SRR14288327
full_manifest_proxy_k3_neighborhood	SAMN18620807	SAMN18620807	GCA_030252935.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288321
full_manifest_proxy_k3_neighborhood	SAMN18620809	SAMN18620809	GCA_030252915.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2020	disrupted_target					True	SRR14288319
full_manifest_proxy_k3_neighborhood	SAMN18620814	SAMN18620814	GCA_030252895.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	USA	2020	disrupted_target					True	SRR14288314
full_manifest_proxy_k3_neighborhood	SAMN18620816	SAMN18620816	GCA_030252875.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288311
full_manifest_proxy_k3_neighborhood	SAMN18620820	SAMN18620820	GCA_042465155.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288307
full_manifest_proxy_k3_neighborhood	SAMN18620821	SAMN18620821	GCA_030252855.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288306
full_manifest_proxy_k3_neighborhood	SAMN18620822	SAMN18620822	GCA_042465145.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288305
full_manifest_proxy_k3_neighborhood	SAMN18620823	SAMN18620823	GCA_042465135.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288304
full_manifest_proxy_k3_neighborhood	SAMN18620824	SAMN18620824	GCA_042465125.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288303
full_manifest_proxy_k3_neighborhood	SAMN18620830	SAMN18620830	GCA_030252815.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov58	USA	2020	disrupted_target					True	SRR14288296
full_manifest_proxy_k3_neighborhood	SAMN19416301	SAMN19416301	GCA_030644705.1	intact	intact	prn_evt_intact	IND	2018	nearest_intact_neighbor	3	2	0.02187284	SAMN03702678;SAMN04383603;SAMN08469394	True	
full_manifest_proxy_k3_neighborhood	SAMN19416302	SAMN19416302	GCA_030644685.1	intact	intact	prn_evt_intact	IND	2018	nearest_intact_neighbor	1	1	0.02143441	SAMN12392419	True	
full_manifest_proxy_k3_neighborhood	SAMN22091639	SAMN22091639	GCA_020735885.1	intact	intact	prn_evt_intact	DEU		nearest_intact_neighbor	3	1	0.01867234	SAMN08471223;SAMN12108514;SAMN12523762	True	SRR17115540;SRR17115541
full_manifest_proxy_k3_neighborhood	SAMN22091640	SAMN22091640	GCA_020736265.1	intact	intact	prn_evt_intact	DEU		nearest_intact_neighbor	2	1	0.02247648	SAMN05751694;SAMN42391142	True	SRR17115542;SRR17115543
full_manifest_proxy_k3_neighborhood	SAMN22851881	SAMN22851881	GCA_023612135.1	intact	intact	prn_evt_intact	CHN	1951	nearest_intact_neighbor	15	2	0.00571960	SAMN03702655;SAMN07352214;SAMN08395647;SAMN10176205;SAMN10182667;SAMN12305734;SAMN18200430;SAMN48396311;SAMN48396312;SAMN48396314	True	
full_manifest_proxy_k3_neighborhood	SAMN24719540	SAMN24719540	GCA_042465115.1	intact	intact	prn_evt_intact	USA	2019	nearest_intact_neighbor	3	3	0.02167874	SAMN03702665;SAMN08136984;SAMN13699968	True	SRR17522503
full_manifest_proxy_k3_neighborhood	SAMN33015660	SAMN33015660	GCA_032276425.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	28	1	0.01861258	SAMN10182676;SAMN11539731;SAMN12305721;SAMN12912225;SAMN13699875;SAMN13699876;SAMN14488296;SAMN14488297;SAMN14488301;SAMN14488302	True	SRR26202540
full_manifest_proxy_k3_neighborhood	SAMN33015661	SAMN33015661	GCA_032277225.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	1	1	0.02134858	SAMN18620792	True	SRR26202537
full_manifest_proxy_k3_neighborhood	SAMN33015664	SAMN33015664	GCA_032279645.1	intact	intact	prn_evt_intact	ZAF	2017	nearest_intact_neighbor	1	2	0.02165177	SAMN04383597	True	SRR26202534
full_manifest_proxy_k3_neighborhood	SAMN33015665	SAMN33015665	GCA_032280565.1	intact	intact	prn_evt_intact	ZAF	2018	nearest_intact_neighbor	2	1	0.02140496	SAMN07137591;SAMN12523735	True	SRR26202533
full_manifest_proxy_k3_neighborhood	SAMN33015666	SAMN33015666	GCA_032281485.1	intact	intact	prn_evt_intact	ZAF	2018	nearest_intact_neighbor	3	1	0.01879076	SAMN05751693;SAMN13699877;SAMN18620814	True	SRR26202532
full_manifest_proxy_k3_neighborhood	SAMN33015667	SAMN33015667	GCA_032282385.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	8	1	0.02126898	SAMN14488319;SAMN18620747;SAMN18620757;SAMN18620797;SAMN18620820;SAMN18620822;SAMN18620823;SAMN18620830	True	SRR26202561
full_manifest_proxy_k3_neighborhood	SAMN33015668	SAMN33015668	GCA_032283205.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	2	1	0.02162364	SAMN11539680;SAMN12523726	True	SRR26202560
full_manifest_proxy_k3_neighborhood	SAMN33015669	SAMN33015669	GCA_032284125.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	4	2	0.02175400	SAMN07352197;SAMN12523752;SAMN12523763;SAMN13699847	True	SRR26202559
full_manifest_proxy_k3_neighborhood	SAMN33015670	SAMN33015670	GCA_032284905.1	intact	intact	prn_evt_intact	ZAF	2016	nearest_intact_neighbor	1	1	0.02165177	SAMN04383597	True	SRR26202558
full_manifest_proxy_k3_neighborhood	SAMN33015671	SAMN33015671	GCA_032285665.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	2	1	0.02147284	SAMN11539730;SAMN12523750	True	SRR26202557
full_manifest_proxy_k3_neighborhood	SAMN33015672	SAMN33015672	GCA_032286425.1	intact	intact	prn_evt_intact	ZAF	2018	nearest_intact_neighbor	2	1	0.01883852	SAMN10182686;SAMN14488313	True	SRR26202556
full_manifest_proxy_k3_neighborhood	SAMN33015675	SAMN33015675	GCA_032288525.1	intact	intact	prn_evt_intact	ZAF	2019	nearest_intact_neighbor	4	1	0.01848316	SAMN03251820;SAMN04383584;SAMN06007542;SAMN14488256	True	SRR26202553
full_manifest_proxy_k3_neighborhood	SAMN33015676	SAMN33015676	GCA_032288865.1	intact	intact	prn_evt_intact	ZAF	2019	nearest_intact_neighbor	1	1	0.01985084	SAMN03854494	True	SRR26202552
full_manifest_proxy_k3_neighborhood	SAMN33015677	SAMN33015677	GCA_032289745.1	intact	intact	prn_evt_intact	ZAF	2016	nearest_intact_neighbor	28	1	0.02119716	SAMN10182676;SAMN11539731;SAMN12305721;SAMN12912225;SAMN13699875;SAMN13699876;SAMN14488296;SAMN14488297;SAMN14488301;SAMN14488302	True	SRR26202550
full_manifest_proxy_k3_neighborhood	SAMN33015679	SAMN33015679	GCA_032290245.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	1	3	0.02325856	SAMN04867637	True	SRR26202548
full_manifest_proxy_k3_neighborhood	SAMN33015680	SAMN33015680	GCA_032290265.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	3	1	0.01845968	SAMN10161214;SAMN12523734;SAMN14488255	True	SRR26202547
full_manifest_proxy_k3_neighborhood	SAMN33015681	SAMN33015681	GCA_032290285.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	1	3	0.02070224	SAMN11539649	True	SRR26202546
full_manifest_proxy_k3_neighborhood	SAMN33015683	SAMN33015683	GCA_032290325.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	1	3	0.01849232	SAMN08471227	True	SRR26202544
full_manifest_proxy_k3_neighborhood	SAMN33015684	SAMN33015684	GCA_032290345.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	20	1	0.02288969	SAMN10182676;SAMN11539731;SAMN12305721;SAMN12912225;SAMN13699875;SAMN13699876;SAMN14488296;SAMN14488297;SAMN14488301;SAMN14488302	True	SRR26202543
full_manifest_proxy_k3_neighborhood	SAMN33015686	SAMN33015686	GCA_032291365.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	4	1	0.02151791	SAMN08524462;SAMN10176974;SAMN10176975;SAMN11539681	True	SRR26202541
full_manifest_proxy_k3_neighborhood	SAMN33015687	SAMN33015687	GCA_032291385.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	1	2	0.02325856	SAMN04867637	True	SRR26202539
full_manifest_proxy_k3_neighborhood	SAMN33015688	SAMN33015688	GCA_032291405.1	intact	intact	prn_evt_intact	ZAF	2015	nearest_intact_neighbor	1	1	0.02253948	SAMN42391132	True	SRR26202538
full_manifest_proxy_k3_neighborhood	SAMN33268551	SAMN33268551	GCA_028747705.1	intact	intact	prn_evt_intact	CHN	2022	nearest_intact_neighbor	3	1	0.02010508	SAMN08471223;SAMN12108514;SAMN12523762	True	
full_manifest_proxy_k3_neighborhood	SAMN33268552	SAMN33268552	GCA_028747725.1	intact	intact	prn_evt_intact	CHN	2018	nearest_intact_neighbor	1	2	0.02228573	SAMN02436200	True	
full_manifest_proxy_k3_neighborhood	SAMN33268689	SAMN33268689	GCA_028747745.1	intact	intact	prn_evt_intact	CHN	2016	nearest_intact_neighbor	2	2	0.02232093	SAMN10176967;SAMN10182700	True	
full_manifest_proxy_k3_neighborhood	SAMN42391090	SAMN42391090	GCA_047324045.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	1	3	0.02280004	SAMN10161222	False	SRR31303423
full_manifest_proxy_k3_neighborhood	SAMN42391091	SAMN42391091	GCA_047324035.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	2	3	0.02211267	SAMN12108529;SAMN12305712	False	SRR31303483
full_manifest_proxy_k3_neighborhood	SAMN42391093	SAMN42391093	GCA_047324025.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	3	1	0.02232093	SAMN02436200;SAMN10176967;SAMN10182700	False	SRR31303481
full_manifest_proxy_k3_neighborhood	SAMN42391094	SAMN42391094	GCA_047324005.1	intact	intact	prn_evt_intact	CHN	2022	nearest_intact_neighbor	4	1	0.02294822	SAMN08469392;SAMN08524475;SAMN08524478;SAMN10182697	False	SRR31303484
full_manifest_proxy_k3_neighborhood	SAMN42391095	SAMN42391095	GCA_047323995.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	2	1	0.02103886	SAMN14488278;SAMN18620756	False	SRR31303476
full_manifest_proxy_k3_neighborhood	SAMN42391096	SAMN42391096	GCA_047323985.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	4	1	0.02117968	SAMN07352197;SAMN12523752;SAMN12523763;SAMN13699847	False	SRR31303475
full_manifest_proxy_k3_neighborhood	SAMN42391098	SAMN42391098	GCA_047323965.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	1	2	0.02156528	SAMN10298225	False	SRR31303472
full_manifest_proxy_k3_neighborhood	SAMN42391099	SAMN42391099	GCA_047323955.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	1	3	0.02277172	SAMN10298225	False	SRR31303471
full_manifest_proxy_k3_neighborhood	SAMN42391101	SAMN42391101	GCA_047323935.1	intact	intact	prn_evt_intact	CHN	2022	nearest_intact_neighbor	1	3	0.02305675	SAMN42391119	False	SRR31303469
full_manifest_proxy_k3_neighborhood	SAMN42391103	SAMN42391103	GCA_047323845.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	CHN	2022	disrupted_target					False	SRR31303465
full_manifest_proxy_k3_neighborhood	SAMN42391104	SAMN42391104	GCA_047323835.1	disrupted	coding_disrupted_inversion_or_rearrangement	prn_evt_rearrangement__within_contig__cov91	CHN	2022	disrupted_target					False	SRR31303464
full_manifest_proxy_k3_neighborhood	SAMN42391108	SAMN42391108	GCA_047323765.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	1	1	0.01956526	SAMN12385781	False	SRR31303451
full_manifest_proxy_k3_neighborhood	SAMN42391109	SAMN42391109	GCA_047323745.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	1	1	0.02051926	SAMN10182724	False	SRR31303440
full_manifest_proxy_k3_neighborhood	SAMN42391110	SAMN42391110	GCA_047323755.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	3	3	0.02199542	SAMN03455366;SAMN12523734;SAMN14488255	False	SRR31303429
full_manifest_proxy_k3_neighborhood	SAMN42391114	SAMN42391114	GCA_047323645.1	intact	intact	prn_evt_intact	CHN	2021	nearest_intact_neighbor	1	2	0.02305675	SAMN42391119	False	SRR31303479
full_manifest_proxy_k3_neighborhood	SAMN42391117	SAMN42391117	GCA_047323585.1	intact	intact	prn_evt_intact	CHN	2022	nearest_intact_neighbor	1	1	0.02031618	SAMN10298225	False	SRR31303467
full_manifest_proxy_k3_neighborhood	SAMN42391118	SAMN42391118	GCA_047324075.1	disrupted	coding_disrupted_other	prn_evt_other_disruption__insertion_like__gap1042	CHN	2022	disrupted_target					False	SRR31303461
full_manifest_proxy_k3_neighborhood	SAMN42391119	SAMN42391119	GCA_047323575.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	CHN	2022	disrupted_target					False	SRR31303460
full_manifest_proxy_k3_neighborhood	SAMN42391120	SAMN42391120	GCA_047323565.1	intact	intact	prn_evt_intact	CHN	2022	nearest_intact_neighbor	1	1	0.02000452	SAMN42391119	False	SRR31303459
full_manifest_proxy_k3_neighborhood	SAMN42391121	SAMN42391121	GCA_047323555.1	disrupted	coding_disrupted_other	prn_evt_other_disruption__insertion_like__gap1042	CHN	2022	disrupted_target					False	SRR31303458
full_manifest_proxy_k3_neighborhood	SAMN42391122	SAMN42391122	GCA_047323545.1	disrupted	coding_disrupted_is481	prn_evt_coding_disrupted_is481__is481__gap1043	CHN	2022	disrupted_target					False	SRR31303457
full_manifest_proxy_k3_neighborhood	SAMN42391123	SAMN42391123	GCA_047323535.1	intact	intact	prn_evt_intact	CHN	2022	nearest_intact_neighbor	4	1	0.02150226	SAMN03702622;SAMN08524451;SAMN10176212;SAMN14488320	False	SRR31303456
full_manifest_proxy_k3_neighborhood	SAMN42391124	SAMN42391124	GCA_047323525.1	intact	intact	prn_evt_intact	CHN	2022	nearest_intact_neighbor	2	2	0.02182474	SAMN11539725;SAMN12585516	False	SRR31303455
