sample_id_canonical	assembly_accession	country	year	year_band	source_database	assembly_level	n_contigs	contig_n50	total_sequence_length	prn_mechanism_call	prn_state	read_linkage	include_in_snippy_ctg	in_core_full_alignment	excluded_pre_gubbins_missingness	missing_fraction_pre_gubbins	in_primary_asr_tree	final_contract_status	final_contract_reason
SAMN10182697	GCA_008822205.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104067	4104067	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182698	GCA_008822085.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4103215	4103215	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182699	GCA_008822065.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105456	4105456	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182700	GCA_008822045.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101160	4101160	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182701	GCA_008822025.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101171	4101171	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182702	GCA_008822005.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101169	4101169	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182703	GCA_008821985.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108586	4108586	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182704	GCA_008821965.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108592	4108592	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182705	GCA_008821945.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108590	4108590	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182706	GCA_008821925.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108587	4108587	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182707	GCA_008821905.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105452	4105452	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182708	GCA_008821885.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105457	4105457	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182709	GCA_008821865.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105455	4105455	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182710	GCA_008821845.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105456	4105456	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182711	GCA_008821825.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105456	4105456	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182712	GCA_008821805.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105455	4105455	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182713	GCA_008821785.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104089	4104089	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182722	GCA_050563165.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4090222	4090222	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182724	GCA_008821765.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104246	4104246	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182726	GCA_008821745.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104244	4104244	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182728	GCA_008821725.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108452	4108452	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182729	GCA_008821705.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108443	4108443	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182730	GCA_008821685.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108429	4108429	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182731	GCA_008821665.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108465	4108465	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10182732	GCA_008821645.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4110560	4110560	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10298223	GCA_008822825.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104272	4104272	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10298224	GCA_008822785.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104259	4104259	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN10298225	GCA_008822805.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104253	4104253	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822392	GCA_013168555.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4191912	4191912	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822393	GCA_013168435.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4285194	4285194	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822394	GCA_013168415.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4149262	4149262	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822395	GCA_013168395.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4149269	4149269	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822396	GCA_013168375.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4149088	4149088	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822397	GCA_013168355.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4149155	4149155	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822404	GCA_013168335.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4182922	4182922	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822427	GCA_008180025.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104329	4104329	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11822428	GCA_008180005.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104341	4104341	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12523711	GCA_050562445.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101163	4101163	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12523712	GCA_050562435.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4103470	4103470	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12523713	GCA_050562645.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4103493	4103493	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12523715	GCA_050562415.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109541	4109541	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12589487	GCA_050562605.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102214	4102214	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12589492	GCA_050562465.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108500	4108500	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12589504	GCA_030254605.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4104305	4104305	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12589506	GCA_030254585.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105364	4105364	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN13699968	GCA_042465595.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106379	4106379	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN14488319	GCA_042465505.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101125	4101125	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN14488322	GCA_042465485.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109542	4109542	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN14488323	GCA_042465475.1	USA	2017	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4113917	4113917	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539630	GCA_050563135.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4111573	4111573	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539639	GCA_050563175.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102132	4102132	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539644	GCA_050563145.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106235	4106235	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539649	GCA_050563155.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109647	4109647	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539654	GCA_050563105.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4111112	4111112	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539659	GCA_050563115.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4111660	4111660	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539664	GCA_050563075.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4110665	4110665	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539669	GCA_050563125.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4112705	4112705	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539675	GCA_050563095.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102107	4102107	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539676	GCA_027271095.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101798	4101798	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539677	GCA_050563085.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102056	4102056	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539678	GCA_050563065.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4102052	4102052	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539679	GCA_050563035.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101055	4101055	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539680	GCA_050563055.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101962	4101962	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539681	GCA_050562995.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4107283	4107283	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539686	GCA_027271135.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108405	4108405	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539691	GCA_027271115.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4101025	4101025	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539696	GCA_050563045.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4098823	4098823	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539701	GCA_050563025.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108368	4108368	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539702	GCA_050563005.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108309	4108309	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539703	GCA_050562965.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108389	4108389	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539704	GCA_050563015.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108320	4108320	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539705	GCA_050562985.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109418	4109418	intact	intact	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539725	GCA_050562975.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105919	4105919	coding_disrupted_other	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539730	GCA_050562955.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4105789	4105789	coding_disrupted_other	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539731	GCA_050562925.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4106404	4106404	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN11539735	GCA_050562945.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4103978	4103978	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12108490	GCA_050562895.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4107255	4107255	coding_disrupted_inversion_or_rearrangement	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12108514	GCA_050562885.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4108260	4108260	coding_disrupted_other	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12108519	GCA_050562855.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4085724	4085724	coding_disrupted_is481	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
SAMN12108524	GCA_050562875.1	USA	2018	2014-2018	SOURCE_DATABASE_GENBANK	Complete Genome	1	4109837	4109837	coding_disrupted_other	disrupted	linked	TRUE	TRUE	FALSE	NA	FALSE	core_alignment_only	present_in_core_alignment_but_absent_from_tip_state_export
